alert_key,date
197760,56
197427,56
197434,56
197437,56
197443,56
197707,56
197448,56
197758,56
197755,56
197484,56
197774,56
197457,56
197502,56
197514,56
197851,56
197775,56
197506,56
197512,56
197433,56
197713,56
197482,56
197761,56
197725,56
197681,56
197532,56
197523,56
197513,56
197530,56
197444,56
197402,56
197528,56
197754,56
197768,56
197777,56
197711,56
197426,56
197440,56
197744,56
197483,56
197850,56
197740,56
197424,56
198143,57
198279,57
198332,57
197965,57
198335,57
198094,57
198412,57
197983,57
197992,57
198096,57
198238,57
198145,57
198318,57
198236,57
198338,57
198420,57
198095,57
198125,57
198334,57
197967,57
198149,57
198427,57
198329,57
198313,57
198325,57
198314,57
198415,57
198321,57
197980,57
198160,57
197975,57
197945,57
198326,57
198265,57
198419,57
198156,57
197994,57
198140,57
198064,57
198310,57
198126,57
198323,57
198280,57
198400,57
198263,57
198403,57
198330,57
198277,57
198336,57
198696,60
198929,60
198566,60
198737,60
198882,60
198878,60
198913,60
198963,60
198700,60
198903,60
198583,60
198605,60
198568,60
198708,60
198847,60
198601,60
198893,60
199041,60
198884,60
199070,60
198875,60
198688,60
198675,60
198546,60
199077,60
199096,60
198595,60
198681,60
199076,60
198716,60
198898,60
199015,60
198693,60
199080,60
199066,60
198849,60
199072,60
198906,60
198887,60
198561,60
198582,60
198876,60
198678,60
198692,60
198909,60
198848,60
198717,60
199061,60
199086,60
199064,60
198695,60
199021,60
198912,60
198592,60
198576,60
199013,60
198879,60
198633,60
198709,60
199050,60
198910,60
199069,60
198573,60
198565,60
198549,60
198590,60
198687,60
198585,60
198575,60
198567,60
198852,60
198548,60
198578,60
198712,60
198587,60
198604,60
198580,60
198904,60
198686,60
198600,60
198564,60
199039,60
198603,60
198914,60
198581,60
199083,60
198704,60
199221,61
199404,61
199389,61
199220,61
199219,61
199236,61
199370,61
199520,61
199532,61
199230,61
199432,61
199401,61
199531,61
199223,61
199378,61
199586,61
199385,61
199249,61
199213,61
199222,61
199545,61
199430,61
199390,61
199229,61
199214,61
199209,61
199400,61
199516,61
199538,61
199392,61
199227,61
199228,61
199535,61
199226,61
199498,61
199701,61
199533,61
199768,61
199599,61
199377,61
199584,61
199185,61
199250,61
199238,61
199371,61
199517,61
199184,61
199745,61
199765,61
199744,61
199232,61
199373,61
199393,61
199383,61
199486,61
199770,61
199773,61
199396,61
199598,61
199240,61
199509,61
199776,61
199764,61
199530,61
199408,61
199372,61
199747,61
199546,61
199734,61
199235,61
199374,61
199521,61
199523,61
199427,61
199784,61
199737,61
199394,61
199754,61
199224,61
199539,61
199217,61
199402,61
199512,61
199731,61
199772,61
199741,61
199762,61
200201,62
200029,62
200312,62
200019,62
200202,62
200005,62
200023,62
200212,62
199952,62
200189,62
199935,62
200016,62
200013,62
200318,62
200018,62
200306,62
200333,62
199936,62
200324,62
199901,62
199944,62
199918,62
200010,62
200304,62
200006,62
199931,62
200012,62
199938,62
199963,62
199942,62
200323,62
199919,62
199929,62
200299,62
199927,62
199943,62
200033,62
200198,62
200200,62
200277,62
199900,62
200184,62
200000,62
200003,62
200196,62
199899,62
199949,62
200032,62
200325,62
199951,62
200020,62
200193,62
200301,62
200021,62
200210,62
200114,62
200280,62
200115,62
200308,62
200007,62
200314,62
199930,62
200134,62
200331,62
200035,62
200192,62
200002,62
200182,62
199937,62
200316,62
200340,62
199999,62
200195,62
199941,62
200739,63
200457,63
200850,63
200848,63
200601,63
200737,63
200748,63
200428,63
200591,63
200726,63
200734,63
200451,63
200725,63
200722,63
200863,63
200692,63
200745,63
200733,63
200603,63
200582,63
200693,63
200600,63
200837,63
200592,63
200455,63
200594,63
200595,63
200839,63
200724,63
200597,63
200444,63
200461,63
200447,63
200584,63
200720,63
200744,63
200581,63
200611,63
200738,63
200716,63
200593,63
200727,63
200858,63
200599,63
200723,63
200715,63
200426,63
200740,63
200845,63
200732,63
200470,63
200712,63
200729,63
200731,63
200556,63
200691,63
200423,63
200749,63
200856,63
200460,63
200853,63
200464,63
200849,63
201151,64
201266,64
201420,64
201111,64
201152,64
201146,64
201134,64
201280,64
201276,64
200985,64
200982,64
201378,64
201400,64
201272,64
201096,64
201141,64
201274,64
201418,64
201398,64
201118,64
201124,64
200996,64
201284,64
201091,64
201137,64
201128,64
201237,64
201088,64
201133,64
200981,64
201410,64
201281,64
200997,64
201003,64
201021,64
201422,64
201261,64
201210,64
200989,64
201129,64
200990,64
201135,64
201013,64
201421,64
201416,64
201295,64
201004,64
201122,64
201286,64
200991,64
201413,64
201143,64
200988,64
201408,64
201126,64
201115,64
201005,64
201006,64
201125,64
201273,64
201127,64
201406,64
200995,64
201397,64
201001,64
201423,64
201285,64
201262,64
201851,67
201986,67
201755,67
201591,67
201541,67
201842,67
201525,67
201870,67
201814,67
202011,67
201868,67
201744,67
201539,67
201843,67
201695,67
201562,67
201837,67
201619,67
201524,67
202003,67
201953,67
201559,67
201993,67
202010,67
201536,67
201714,67
201728,67
202004,67
201717,67
202020,67
202019,67
201988,67
202044,67
202015,67
201540,67
201556,67
201828,67
201552,67
201749,67
202012,67
201877,67
201535,67
201721,67
201984,67
201727,67
201981,67
201568,67
201992,67
201860,67
201976,67
201995,67
201545,67
201551,67
201543,67
202017,67
201841,67
201542,67
201999,67
201979,67
201537,67
201832,67
201511,67
201853,67
201736,67
201900,67
201739,67
201950,67
201849,67
201994,67
201746,67
201560,67
201835,67
201983,67
201718,67
201738,67
201998,67
201947,67
202007,67
201846,67
201557,67
201720,67
201693,67
201974,67
201510,67
202021,67
201731,67
201982,67
201514,67
202584,68
202764,68
203031,68
202884,68
202903,68
203005,68
202760,68
203008,68
202745,68
202869,68
202629,68
203033,68
202710,68
202865,68
202880,68
202750,68
203017,68
202878,68
202744,68
202769,68
202734,68
202612,68
202711,68
202849,68
203053,68
202863,68
202759,68
202600,68
202625,68
203026,68
202762,68
202976,68
202597,68
202845,68
202602,68
202624,68
203018,68
203007,68
202870,68
202599,68
202628,68
202752,68
202621,68
202902,68
203020,68
202875,68
202866,68
202641,68
202883,68
202626,68
203010,68
202632,68
202694,68
202889,68
202996,68
202891,68
202749,68
202740,68
202768,68
202644,68
202756,68
202607,68
202617,68
202729,68
202616,68
202895,68
203006,68
202609,68
203002,68
202732,68
202712,68
202770,68
202871,68
202631,68
202733,68
202757,68
203009,68
202743,68
202753,68
202622,68
203012,68
202777,68
202168,69
202295,69
202503,69
202301,69
202353,69
202152,69
202266,69
202397,69
202311,69
202141,69
202309,69
202300,69
202319,69
202135,69
202121,69
202318,69
202158,69
202156,69
202307,69
202497,69
202350,69
202154,69
202153,69
202149,69
202355,69
202359,69
202306,69
202502,69
202482,69
202507,69
202312,69
202146,69
202142,69
202299,69
202500,69
202487,69
202356,69
202361,69
202298,69
202320,69
202505,69
202242,69
202352,69
202243,69
202499,69
202364,69
202270,69
202501,69
202137,69
202509,69
202302,69
202508,69
202351,69
202515,69
202148,69
202162,69
202493,69
202278,69
202494,69
202514,69
203101,70
203307,70
203491,70
203118,70
203588,70
203569,70
203581,70
203099,70
203162,70
203416,70
203302,70
203556,70
203122,70
203550,70
203153,70
203585,70
203131,70
203304,70
203135,70
203148,70
203171,70
203426,70
203144,70
203579,70
203578,70
203274,70
203435,70
203589,70
203457,70
203149,70
203138,70
203301,70
203299,70
203586,70
203592,70
203658,70
203315,70
203151,70
203570,70
203283,70
203169,70
203161,70
203442,70
203452,70
203293,70
203159,70
203288,70
203446,70
203129,70
203292,70
203278,70
203600,70
203166,70
203123,70
203289,70
203125,70
203583,70
203574,70
203100,70
203155,70
203296,70
203553,70
203441,70
203165,70
203659,70
203287,70
203152,70
203428,70
203571,70
203147,70
203580,70
203132,70
203433,70
203280,70
203136,70
203577,70
204193,71
203792,71
203737,71
203903,71
204045,71
203905,71
203904,71
204037,71
204044,71
204165,71
204051,71
204040,71
203928,71
203748,71
204062,71
203901,71
203752,71
204181,71
204050,71
203915,71
204049,71
204180,71
204063,71
203782,71
204196,71
204061,71
204064,71
204146,71
203769,71
204046,71
204172,71
203766,71
204032,71
204162,71
204200,71
203889,71
204029,71
203753,71
204076,71
203930,71
203923,71
203762,71
204175,71
204191,71
204164,71
204194,71
203765,71
204182,71
203761,71
203902,71
204189,71
203875,71
203778,71
204177,71
203914,71
203772,71
204033,71
204186,71
204039,71
203910,71
204056,71
203892,71
204071,71
203877,71
204174,71
203921,71
203771,71
203728,71
204012,71
203898,71
204055,71
203779,71
203751,71
204065,71
203770,71
204211,71
204206,71
204616,75
204794,75
205003,75
205001,75
204795,75
204611,75
205099,75
205014,75
204790,75
204662,75
204587,75
204811,75
204428,75
204639,75
204649,75
204818,75
204633,75
204673,75
204808,75
204457,75
204394,75
204475,75
204433,75
204463,75
204655,75
204666,75
204978,75
204952,75
204630,75
204816,75
204979,75
204593,75
204466,75
204750,75
204836,75
204788,75
204435,75
204442,75
204810,75
204597,75
204446,75
204956,75
204426,75
204653,75
204452,75
204815,75
204646,75
204801,75
204806,75
204680,75
204677,75
204648,75
204787,75
204652,75
204682,75
204824,75
204441,75
204481,75
204936,75
204965,75
204804,75
204783,75
204829,75
204461,75
204977,75
204622,75
204831,75
204436,75
205046,75
204975,75
204615,75
204823,75
204429,75
204484,75
204928,75
204970,75
204473,75
205009,75
204998,75
204996,75
204819,75
204668,75
204679,75
204447,75
204629,75
204624,75
204651,75
205005,75
204826,75
204586,75
204812,75
204991,75
204625,75
204425,75
204660,75
204657,75
204967,75
204469,75
204976,75
204650,75
204641,75
204969,75
204474,75
204592,75
204654,75
204627,75
204559,75
204985,75
204973,75
204840,75
204972,75
204445,75
204980,75
205007,75
204839,75
205552,76
205399,76
205166,76
205315,76
205403,76
205240,76
205424,76
205266,76
205549,76
205550,76
205562,76
205150,76
205147,76
205560,76
205239,76
205141,76
205400,76
205305,76
205335,76
205426,76
205153,76
205171,76
205418,76
205397,76
205280,76
205422,76
205231,76
205168,76
205302,76
205165,76
205311,76
205118,76
205624,76
205145,76
205159,76
205322,76
205539,76
205420,76
205508,76
205412,76
205398,76
205540,76
205156,76
205149,76
205312,76
205409,76
205151,76
205548,76
205313,76
205258,76
205122,76
205331,76
205542,76
205163,76
205309,76
205326,76
205561,76
205396,76
205556,76
205410,76
205541,76
205160,76
205407,76
205430,76
205230,76
205270,76
205421,76
205820,77
205691,77
206079,77
205963,77
206060,77
205939,77
205679,77
205952,77
206056,77
206072,77
205941,77
206063,77
205833,77
205674,77
205951,77
206069,77
205774,77
205953,77
205708,77
205695,77
206075,77
205709,77
205701,77
205664,77
205804,77
205677,77
205959,77
205692,77
205940,77
206116,77
205950,77
206068,77
205957,77
205969,77
205706,77
205689,77
205938,77
205798,77
205808,77
205958,77
205683,77
205832,77
205819,77
205830,77
205818,77
205933,77
205797,77
205704,77
206073,77
205949,77
205816,77
205942,77
205685,77
205928,77
206059,77
205965,77
205828,77
205698,77
205702,77
206589,78
206494,78
206486,78
206613,78
206617,78
206333,78
206364,78
206477,78
206218,78
206342,78
206599,78
206632,78
206624,78
206221,78
206611,78
206362,78
206344,78
206353,78
206232,78
206181,78
206504,78
206602,78
206360,78
206215,78
206350,78
206480,78
206473,78
206498,78
206487,78
206481,78
206182,78
206610,78
206608,78
206347,78
206609,78
206227,78
206345,78
206211,78
206226,78
206551,78
206234,78
206354,78
206346,78
206466,78
206203,78
206657,78
206225,78
206472,78
206491,78
206600,78
206316,78
206500,78
206471,78
206209,78
206314,78
206446,78
206614,78
206199,78
208707,81
208687,81
208561,81
208549,81
208374,81
208559,81
208401,81
208348,81
208380,81
208385,81
208384,81
208396,81
208868,81
208850,81
208406,81
208828,81
208368,81
208547,81
208856,81
208874,81
208537,81
208641,81
208866,81
208712,81
208529,81
208706,81
208705,81
208694,81
208562,81
208518,81
208693,81
208722,81
208521,81
208882,81
208695,81
208560,81
208362,81
208405,81
208881,81
208710,81
208661,81
208420,81
208572,81
208699,81
208793,81
208573,81
208492,81
208394,81
208660,81
208885,81
208553,81
208523,81
208880,81
208386,81
208830,81
208917,81
208367,81
208714,81
208404,81
208402,81
208631,81
208875,81
208883,81
208543,81
208794,81
208491,81
208550,81
208851,81
208726,81
208663,81
208570,81
208778,81
208546,81
208697,81
208716,81
208540,81
208408,81
208849,81
208701,81
208807,81
208853,81
208393,81
208835,81
208842,81
208857,81
208680,81
208528,81
208391,81
208577,81
208855,81
208843,81
208392,81
208691,81
208865,81
208412,81
208962,81
208531,81
208877,81
208876,81
208565,81
208844,81
208556,81
206886,82
207134,82
206763,82
207157,82
206781,82
207009,82
206785,82
207006,82
207005,82
207163,82
207144,82
206749,82
207140,82
206773,82
207021,82
206802,82
206902,82
206780,82
207148,82
207004,82
206985,82
207135,82
207130,82
206766,82
206792,82
207025,82
206779,82
206916,82
207156,82
207023,82
206851,82
206905,82
206789,82
206978,82
206895,82
206878,82
206915,82
206914,82
207012,82
207018,82
206744,82
207165,82
207155,82
206880,82
206906,82
206797,82
206775,82
207139,82
206909,82
206889,82
206904,82
206898,82
206903,82
206888,82
206764,82
207000,82
207159,82
207028,82
207149,82
206900,82
207007,82
207017,82
207521,83
207504,83
207457,83
207415,83
207261,83
207523,83
207571,83
207524,83
207503,83
207282,83
207280,83
207520,83
207527,83
207574,83
207512,83
207433,83
207708,83
207584,83
207293,83
207436,83
207385,83
207698,83
207455,83
207442,83
207515,83
207435,83
207310,83
207530,83
207410,83
207570,83
207462,83
207446,83
207309,83
207299,83
207705,83
207678,83
207460,83
207458,83
207511,83
207681,83
207317,83
207689,83
207696,83
207443,83
207677,83
207737,83
207509,83
207679,83
207285,83
207694,83
207517,83
207558,83
207297,83
207451,83
207563,83
207291,83
207444,83
207283,83
207303,83
207450,83
207289,83
207301,83
208089,84
208055,84
208083,84
207858,84
208208,84
208244,84
207867,84
208104,84
207844,84
208222,84
207978,84
208082,84
207976,84
208229,84
208214,84
207865,84
208095,84
208099,84
208228,84
208241,84
207951,84
207986,84
208221,84
208236,84
207985,84
207973,84
207821,84
207859,84
207964,84
208240,84
208106,84
207981,84
207969,84
207958,84
207845,84
207950,84
207863,84
207820,84
208197,84
207822,84
207928,84
207836,84
208086,84
207933,84
207947,84
208077,84
208210,84
207832,84
208235,84
207945,84
208076,84
208223,84
207959,84
207837,84
207831,84
208247,84
207980,84
208239,84
208249,84
207854,84
208098,84
208215,84
208233,84
208103,84
208192,84
207826,84
207929,84
208090,84
208053,84
207846,84
209050,85
209042,85
209412,85
209044,85
209402,85
209190,85
209408,85
209248,85
209421,85
209250,85
209330,85
209069,85
209160,85
209452,85
209398,85
209199,85
209436,85
209380,85
209364,85
209457,85
209358,85
209179,85
209247,85
209393,85
209061,85
209340,85
209176,85
209387,85
209318,85
209191,85
209204,85
209181,85
209410,85
209184,85
209141,85
209369,85
209434,85
209378,85
209036,85
209046,85
209175,85
209178,85
209068,85
209357,85
209048,85
209383,85
209442,85
209446,85
209375,85
209174,85
209138,85
209389,85
209425,85
209057,85
209454,85
209449,85
209169,85
209164,85
209391,85
209331,85
209373,85
209029,85
209053,85
209192,85
209443,85
209183,85
209363,85
209381,85
209388,85
209185,85
209379,85
209712,88
210001,88
210137,88
209851,88
209859,88
210126,88
209732,88
210025,88
209677,88
210144,88
210146,88
210213,88
210022,88
209988,88
209830,88
209788,88
209716,88
209852,88
209688,88
210147,88
210048,88
209795,88
210179,88
209842,88
209832,88
209678,88
209822,88
209837,88
209812,88
209844,88
209706,88
209934,88
210155,88
210136,88
210009,88
210130,88
210023,88
210032,88
210120,88
210142,88
209997,88
210141,88
209813,88
209820,88
209717,88
209835,88
210040,88
209818,88
209702,88
210027,88
209821,88
209699,88
209689,88
210149,88
209695,88
209704,88
210038,88
209863,88
209846,88
210154,88
209682,88
209860,88
209710,88
209853,88
210029,88
209855,88
210018,88
210019,88
209690,88
209967,88
209858,88
210143,88
210122,88
209829,88
209787,88
209825,88
209998,88
209709,88
209701,88
210121,88
209993,88
209868,88
209643,88
209862,88
209707,88
209679,88
210013,88
209866,88
209965,88
210007,88
209838,88
209673,88
209720,88
209857,88
209727,88
209698,88
210153,88
211789,89
212052,89
211621,89
211793,89
211791,89
211773,89
211962,89
211642,89
211629,89
211638,89
211587,89
212043,89
211608,89
211648,89
212057,89
211976,89
211918,89
212044,89
211584,89
211619,89
211899,89
212049,89
211739,89
212061,89
211959,89
211769,89
211761,89
211971,89
211650,89
211612,89
211797,89
212054,89
211950,89
211955,89
211689,89
211781,89
211740,89
211611,89
211614,89
211788,89
211919,89
211904,89
211645,89
211905,89
211628,89
211784,89
212051,89
211586,89
211792,89
211897,89
211741,89
211633,89
211782,89
211623,89
210454,90
210270,90
210478,90
210308,90
210523,90
210296,90
210547,90
210291,90
210716,90
210468,90
210456,90
210460,90
210470,90
210457,90
210786,90
210777,90
210529,90
210776,90
210546,90
210484,90
210486,90
210461,90
210314,90
210759,90
210306,90
210294,90
210774,90
210793,90
210307,90
210266,90
210769,90
210477,90
210518,90
210778,90
210326,90
210710,90
210748,90
210503,90
210762,90
210305,90
210764,90
210555,90
210551,90
210430,90
210752,90
210482,90
210549,90
210509,90
210325,90
210545,90
210512,90
210493,90
210524,90
210317,90
210516,90
210517,90
210513,90
210757,90
210467,90
211409,91
211232,91
211100,91
211434,91
210929,91
211442,91
211423,91
211076,91
211425,91
211293,91
211087,91
211446,91
211413,91
211414,91
210907,91
211424,91
210914,91
211383,91
211431,91
211231,91
211437,91
211284,91
211135,91
211566,91
210924,91
211276,91
211271,91
211278,91
210921,91
210920,91
211126,91
210937,91
211410,91
210906,91
211077,91
211101,91
211429,91
211092,91
211292,91
211289,91
211412,91
211134,91
210901,91
211054,91
211418,91
210883,91
211088,91
211269,91
210903,91
211098,91
211107,91
211280,91
211456,91
210944,91
211084,91
211120,91
211426,91
211436,91
210928,91
211455,91
211445,91
211108,91
211093,91
212674,92
212214,92
212678,92
212544,92
212203,92
212350,92
212632,92
212543,92
212324,92
212534,92
212199,92
212677,92
212381,92
212362,92
212363,92
212531,92
212202,92
212361,92
212504,92
212667,92
212506,92
212356,92
212683,92
212681,92
212198,92
212321,92
212652,92
212505,92
212349,92
212670,92
212493,92
212684,92
212387,92
212515,92
212355,92
212496,92
212386,92
212211,92
212659,92
212322,92
212229,92
212184,92
212530,92
212689,92
212467,92
212369,92
212221,92
212368,92
212348,92
212494,92
212374,92
212373,92
212345,92
212208,92
212658,92
212216,92
212190,92
212516,92
212195,92
212672,92
212379,92
212671,92
212213,92
212233,92
212526,92
212232,92
212206,92
212538,92
212204,92
212226,92
212679,92
213350,95
213210,95
212825,95
212982,95
213211,95
213346,95
213022,95
212851,95
213205,95
213029,95
212973,95
213355,95
212835,95
212816,95
213164,95
213224,95
213010,95
213113,95
212983,95
213197,95
213031,95
212865,95
212991,95
213149,95
213347,95
213147,95
212857,95
213349,95
213024,95
213325,95
212955,95
212986,95
213225,95
213342,95
213196,95
212842,95
213212,95
213354,95
212977,95
213150,95
212997,95
212995,95
213218,95
212904,95
213238,95
213015,95
213356,95
212832,95
213106,95
213235,95
213368,95
213239,95
213204,95
213231,95
212824,95
213023,95
213240,95
213187,95
213352,95
213138,95
212960,95
212988,95
213364,95
213016,95
213025,95
212850,95
212992,95
213245,95
213109,95
213326,95
212994,95
213215,95
212937,95
213183,95
213331,95
213011,95
212981,95
213319,95
213359,95
213221,95
213228,95
212834,95
213137,95
213030,95
212854,95
212831,95
213034,95
213206,95
212830,95
212843,95
213019,95
212839,95
213162,95
213032,95
212971,95
212980,95
213144,95
213012,95
213007,95
213318,95
213185,95
213174,95
212953,95
213361,95
213324,95
213037,95
213462,96
213615,96
213577,96
213685,96
213758,96
213907,96
213919,96
213743,96
213505,96
213512,96
213477,96
213888,96
213896,96
213558,96
213535,96
213549,96
213745,96
213506,96
213784,96
213695,96
213895,96
213748,96
213579,96
213694,96
213482,96
213688,96
213677,96
213557,96
213923,96
213488,96
213746,96
213790,96
213681,96
213913,96
213780,96
213684,96
213921,96
213483,96
213912,96
213538,96
213863,96
213619,96
213542,96
213744,96
213591,96
213669,96
213861,96
213484,96
213544,96
213906,96
213753,96
213554,96
213687,96
213686,96
213691,96
213900,96
213893,96
213503,96
213562,96
213889,96
213536,96
213697,96
213553,96
213898,96
213543,96
213909,96
213675,96
213918,96
213673,96
213750,96
213618,96
213892,96
213678,96
213752,96
213551,96
213903,96
214491,97
214235,97
214213,97
214518,97
214202,97
214410,97
214492,97
214419,97
214084,97
214082,97
214504,97
214406,97
214505,97
214402,97
214516,97
214383,97
214495,97
214368,97
214072,97
214199,97
214074,97
214398,97
214413,97
214090,97
214214,97
214237,97
214393,97
214409,97
214407,97
214062,97
214426,97
214068,97
214354,97
214382,97
214226,97
214499,97
214501,97
214064,97
214233,97
214428,97
214416,97
214209,97
214078,97
214205,97
214420,97
214232,97
214408,97
214231,97
214206,97
214201,97
214394,97
214223,97
214425,97
214355,97
214517,97
214215,97
214511,97
214405,97
214063,97
214077,97
214632,98
214620,98
214929,98
214867,98
214819,98
215103,98
214658,98
214950,98
214665,98
214945,98
214823,98
214789,98
214804,98
214952,98
214866,98
214938,98
214807,98
214648,98
214661,98
214816,98
214943,98
215096,98
214793,98
214628,98
215110,98
214647,98
214646,98
214630,98
214927,98
215074,98
214733,98
214774,98
214933,98
214788,98
215067,98
215084,98
214827,98
214659,98
215091,98
214657,98
214795,98
215065,98
214801,98
214662,98
214800,98
214779,98
215087,98
214790,98
214785,98
214961,98
215081,98
214600,98
214818,98
214624,98
214815,98
214921,98
214781,98
214734,98
214634,98
214622,98
214652,98
215082,98
214940,98
214776,98
214794,98
214641,98
215119,98
214928,98
214941,98
214645,98
214642,98
214732,98
214638,98
215398,99
215402,99
215251,99
215236,99
215246,99
215431,99
215573,99
215727,99
215396,99
215555,99
215700,99
215369,99
215731,99
215753,99
215563,99
215205,99
215567,99
215561,99
215586,99
215677,99
215745,99
215558,99
215556,99
215417,99
215249,99
215560,99
215706,99
215265,99
215399,99
215716,99
215239,99
215549,99
215423,99
215270,99
215240,99
215719,99
215578,99
215742,99
215711,99
215724,99
215229,99
215715,99
215554,99
215735,99
215587,99
215564,99
215415,99
215621,99
215579,99
215422,99
215261,99
215707,99
215411,99
215426,99
215709,99
215569,99
215370,99
215717,99
215822,99
215392,99
215541,99
215256,99
215732,99
215241,99
216246,102
215941,102
216276,102
216111,102
216227,102
216095,102
216467,102
216139,102
216457,102
216072,102
216107,102
216077,102
216198,102
216410,102
215929,102
216241,102
216223,102
216476,102
215936,102
215955,102
215923,102
216406,102
215926,102
216425,102
216465,102
216251,102
216126,102
215935,102
216108,102
216086,102
216430,102
216405,102
215933,102
216411,102
216426,102
215940,102
216267,102
216437,102
216093,102
216113,102
216475,102
216247,102
216407,102
216442,102
216240,102
216418,102
215970,102
215925,102
216431,102
216252,102
216122,102
216466,102
215949,102
216468,102
216445,102
216378,102
216279,102
216285,102
215914,102
216264,102
216415,102
216401,102
216435,102
216449,102
216268,102
216454,102
216394,102
216455,102
215950,102
215954,102
216231,102
215965,102
216239,102
216421,102
216423,102
215953,102
216318,102
216114,102
216232,102
216132,102
216439,102
216127,102
216266,102
216100,102
216121,102
216443,102
216205,102
216386,102
216119,102
216379,102
216450,102
216099,102
216432,102
216243,102
216273,102
216089,102
216049,102
216092,102
216480,102
216261,102
216225,102
215947,102
215963,102
216286,102
216263,102
216765,103
216620,103
216749,103
216735,103
216605,103
216771,103
216607,103
216827,103
216754,103
216890,103
216739,103
216704,103
216636,103
216627,103
216624,103
216885,103
216843,103
216644,103
216764,103
216879,103
216763,103
217018,103
216617,103
216866,103
216724,103
216871,103
216609,103
217026,103
216852,103
216610,103
216751,103
216859,103
216878,103
217020,103
216759,103
217002,103
216733,103
216876,103
217005,103
216745,103
216863,103
216748,103
217030,103
216862,103
216615,103
216740,103
216758,103
216857,103
216766,103
217039,103
216630,103
216736,103
216883,103
216611,103
216726,103
216616,103
217014,103
217009,103
217037,103
216856,103
216722,103
217040,103
216867,103
217021,103
217017,103
216757,103
217025,103
216625,103
217434,104
217173,104
217300,104
217461,104
217186,104
217564,104
217585,104
217598,104
217432,104
217160,104
217287,104
217563,104
217162,104
217428,104
217286,104
217419,104
217311,104
217558,104
217274,104
217446,104
217595,104
217414,104
217594,104
217451,104
217193,104
217425,104
217171,104
217541,104
217583,104
217174,104
217584,104
217175,104
217429,104
217570,104
217424,104
217302,104
217460,104
217421,104
217313,104
217574,104
217295,104
217312,104
217292,104
217547,104
217169,104
217192,104
217437,104
217463,104
217596,104
217280,104
217136,104
217545,104
217569,104
217299,104
217138,104
217301,104
217573,104
217290,104
217183,104
217320,104
217137,104
217629,104
217453,104
217600,104
217293,104
217576,104
217758,105
218026,105
217754,105
218120,105
218243,105
217739,105
218014,105
217775,105
217891,105
217724,105
217892,105
217753,105
217922,105
218168,105
218220,105
217761,105
218052,105
217883,105
218078,105
218089,105
217767,105
217772,105
217895,105
218093,105
218174,105
217889,105
217699,105
217744,105
218116,105
218235,105
217756,105
218008,105
218224,105
218244,105
218118,105
217887,105
218231,105
218088,105
217755,105
218166,105
217774,105
218077,105
217919,105
218087,105
218278,105
218025,105
217777,105
218109,105
217732,105
217700,105
218171,105
218167,105
218177,105
217885,105
217763,105
218094,105
218090,105
218041,105
218085,105
218170,105
218082,105
217764,105
217742,105
218540,106
218824,106
218550,106
218679,106
218843,106
218382,106
218686,106
218553,106
218710,106
218389,106
218391,106
218523,106
218707,106
218367,106
218811,106
218658,106
218799,106
218827,106
218674,106
218834,106
218414,106
218534,106
218528,106
218548,106
218505,106
218685,106
218541,106
218571,106
218573,106
218393,106
218387,106
218718,106
218503,106
218840,106
218709,106
218546,106
218397,106
218708,106
218725,106
218693,106
218506,106
218704,106
218543,106
218706,106
218419,106
218813,106
218858,106
218830,106
218383,106
218539,106
218845,106
218829,106
218655,106
218721,106
218703,106
218498,106
218559,106
218683,106
218716,106
218420,106
218542,106
218363,106
218398,106
218538,106
219366,109
219171,109
219509,109
219373,109
219041,109
219036,109
219198,109
219483,109
219326,109
219512,109
219357,109
219002,109
219549,109
219025,109
219486,109
219334,109
219298,109
219344,109
218973,109
219016,109
219430,109
219030,109
219157,109
219189,109
219204,109
219149,109
219382,109
219304,109
219337,109
219425,109
219426,109
219319,109
219180,109
219359,109
219013,109
218996,109
219423,109
219301,109
218998,109
219327,109
219203,109
219314,109
219489,109
219350,109
219520,109
219174,109
219159,109
219145,109
219136,109
219506,109
219505,109
219313,109
219362,109
219320,109
219184,109
219014,109
219307,109
219427,109
219011,109
219122,109
219508,109
219009,109
219491,109
219375,109
219160,109
219168,109
219490,109
219187,109
219182,109
219481,109
219197,109
219167,109
219008,109
219043,109
219181,109
219191,109
219200,109
219162,109
219270,109
219315,109
219196,109
219358,109
219190,109
219514,109
219329,109
219345,109
219000,109
219363,109
219142,109
218971,109
219309,109
219914,110
219951,110
220058,110
220081,110
219798,110
220101,110
219800,110
220132,110
220085,110
219600,110
219767,110
219775,110
219982,110
219668,110
219674,110
219805,110
219655,110
219789,110
219801,110
219957,110
219644,110
220084,110
220095,110
219648,110
219784,110
219633,110
220122,110
219676,110
220104,110
219958,110
219667,110
219928,110
219769,110
219795,110
219934,110
219942,110
219826,110
219940,110
219950,110
220093,110
219738,110
219647,110
220105,110
219790,110
219949,110
219614,110
219636,110
219936,110
220120,110
220116,110
220127,110
220099,110
219659,110
219797,110
220083,110
219663,110
219833,110
219815,110
220060,110
219782,110
220126,110
219779,110
219961,110
219968,110
219820,110
219678,110
220255,111
220271,111
220655,111
220561,111
220545,111
220367,111
220433,111
220669,111
220548,111
220400,111
220528,111
220402,111
220226,111
220417,111
220482,111
220426,111
220387,111
220269,111
220435,111
220252,111
220438,111
220546,111
220366,111
220423,111
220538,111
220549,111
220268,111
220671,111
220572,111
220421,111
220709,111
220337,111
220281,111
