alert_key,sar_flag
201986,0
201755,0
201591,0
201541,0
201842,0
201525,0
201870,0
201814,0
202011,0
201868,0
201744,0
201539,0
201843,0
201695,0
201562,0
201837,0
201619,0
201524,0
202003,0
201953,0
201559,0
201993,0
202010,0
201536,0
201714,0
201728,0
202004,0
201717,0
202020,0
202019,0
201988,0
202044,0
202015,0
201540,0
201556,0
201828,0
201552,0
201749,0
202012,0
201877,0
201535,0
201721,0
201984,0
201727,0
201981,0
201568,0
201992,0
201860,0
201976,0
201995,0
201545,0
201551,0
201543,0
202017,0
201841,0
201542,0
201999,0
201979,0
201537,0
201832,0
201511,0
201853,0
201736,0
201900,0
201739,0
201950,0
201849,0
201994,0
201746,0
201560,0
201835,0
201983,0
201718,0
201738,0
201998,0
201947,0
202007,0
201846,0
201557,0
201720,0
201693,0
201974,0
201510,0
202021,0
201731,0
201982,0
201514,0
202584,0
202764,0
203031,0
202884,0
202903,0
203005,0
202760,0
203008,0
202745,0
202869,0
202629,0
203033,0
202710,0
202865,0
202880,0
202750,0
203017,0
202878,0
202744,0
202769,0
202734,0
202612,0
202711,0
202849,0
203053,0
202863,0
202759,0
202600,0
202625,0
203026,0
202762,0
202976,0
202597,0
202845,0
202602,0
202624,0
203018,0
203007,0
202870,0
202599,0
202628,0
202752,0
202621,0
202902,0
203020,0
202875,0
202866,0
202641,0
202883,0
202626,0
203010,0
202632,0
202694,0
202889,0
202996,0
202891,0
202749,0
202740,0
202768,0
202644,0
202756,0
202607,0
202617,0
202729,0
202616,0
202895,0
203006,0
202609,0
203002,0
202732,0
202712,0
202770,0
202871,0
202631,0
202733,1
202757,1
203009,1
202743,0
202753,0
202622,1
203012,0
202777,0
202168,0
202295,0
202503,0
202301,0
202353,0
202152,0
202266,0
202397,0
202311,0
202141,0
202309,0
202300,0
202319,0
202135,0
202121,0
202318,0
202158,0
202156,0
202307,0
202497,0
202350,0
202154,0
202153,0
202149,0
202355,0
202359,0
202306,0
202502,0
202482,0
202507,0
202312,0
202146,1
202142,0
202299,0
202500,0
202487,0
202356,0
202361,0
202298,0
202320,0
202505,0
202242,0
202352,0
202243,0
202499,0
202364,0
202270,0
202501,0
202137,0
202509,0
202302,0
202508,0
202351,0
202515,0
202148,0
202162,0
202493,0
202278,0
202494,0
202514,0
203101,0
203307,0
203491,0
203118,0
203588,0
203569,0
203581,0
203099,0
203162,0
203416,0
203302,0
203556,0
203122,0
203550,0
203153,0
203585,0
203131,0
203304,0
203135,0
203148,0
203171,0
203426,0
203144,0
203579,0
203578,0
203274,0
203435,0
203589,0
203457,1
203149,1
203138,0
203301,0
203299,0
203586,0
203592,0
203658,0
203315,0
203151,0
203570,0
203283,0
203169,0
203161,0
203442,0
203452,0
203293,0
203159,0
203288,0
203446,0
203129,0
203292,0
203278,0
203600,0
203166,0
203123,0
203289,0
203125,0
203583,0
203574,0
203100,0
203155,0
203296,0
203553,0
203441,0
203165,0
203659,0
203287,0
203152,0
203428,0
203571,0
203147,0
203580,0
203132,0
203433,0
203280,0
203136,0
203577,0
204193,1
203792,0
203737,1
203903,1
204045,0
203905,0
203904,0
204037,0
204044,0
204165,0
204051,0
204040,0
203928,0
203748,0
204062,0
203901,0
203752,0
204181,0
204050,0
203915,0
204049,0
204180,0
204063,0
203782,0
204196,0
204061,0
204064,0
204146,0
203769,0
204046,0
204172,0
203766,0
204032,0
204162,0
204200,0
203889,0
204029,0
203753,0
204076,0
203930,0
203923,0
203762,0
204175,0
204191,0
204164,0
204194,0
203765,0
204182,0
203761,0
203902,0
204189,0
203875,0
203778,0
204177,0
203914,0
203772,0
204033,0
204186,0
204039,0
203910,0
204056,0
203892,0
204071,0
203877,0
204174,0
203921,0
203771,0
203728,0
204012,0
203898,0
204055,0
203779,0
203751,0
204065,0
203770,0
204211,0
204206,0
204616,0
204794,0
205003,0
205001,0
204795,0
204611,0
205099,0
205014,0
204790,0
204662,0
204587,0
204811,0
204428,0
204639,1
204649,0
204818,1
204633,0
204673,0
204808,0
204457,0
204394,0
204475,0
204433,0
204463,0
204655,0
204666,0
204978,0
204952,0
204630,0
204816,1
204979,1
204593,0
204466,0
204750,0
204836,0
204788,0
204435,0
204442,0
204810,0
204597,0
204446,0
204956,0
204426,0
204653,0
204452,0
204815,0
204646,0
204801,1
204806,0
204680,0
204677,0
204648,0
204787,0
204652,0
204682,0
204824,0
204441,0
204481,0
204936,0
204965,0
204804,0
204783,0
204829,0
204461,0
204977,0
204622,0
204831,0
204436,0
205046,0
204975,0
204615,0
204823,0
204429,0
204484,0
204928,0
204970,0
204473,0
205009,0
204998,0
204996,0
204819,0
204668,0
204679,0
204447,0
204629,0
204624,0
204651,0
205005,0
204826,0
204586,0
204812,0
204991,0
204625,0
204425,0
204660,0
204657,0
204967,0
204469,0
204976,0
204650,0
204641,0
204969,0
204474,0
204592,0
204654,0
204627,0
204559,0
204985,0
204973,0
204840,0
204972,0
204445,0
204980,0
205007,0
204839,0
205552,0
205399,0
205166,0
205315,0
205403,0
205240,0
205424,0
205266,0
205549,0
205550,0
205562,0
205150,0
205147,0
205560,0
205239,0
205141,0
205400,0
205305,0
205335,0
205426,0
205153,0
205171,0
205418,0
205397,0
205280,0
205422,0
205231,0
205168,0
205302,0
205165,0
205311,0
205118,0
205624,0
205145,0
205159,0
205322,0
205539,0
205420,0
205508,0
205412,0
205398,0
205540,0
205156,0
205149,1
205312,0
205409,0
205151,0
205548,0
205313,0
205258,0
205122,0
205331,0
205542,0
205163,0
205309,0
205326,0
205561,0
205396,0
205556,0
205410,0
205541,0
205160,0
205407,0
205430,0
205230,0
205270,0
205421,0
205820,0
205691,0
206079,0
205963,0
206060,0
205939,0
205679,0
205952,0
206056,0
206072,0
205941,0
206063,0
205833,0
205674,0
205951,0
206069,0
205774,0
205953,0
205708,0
205695,0
206075,0
205709,0
205701,0
205664,0
205804,0
205677,0
205959,0
205692,0
205940,0
206116,0
205950,0
206068,0
205957,0
205969,0
205706,0
205689,0
205938,0
205798,0
205808,0
205958,0
205683,0
205832,0
205819,0
205830,0
205818,0
205933,0
205797,0
205704,0
206073,0
205949,0
205816,0
205942,0
205685,0
205928,0
206059,0
205965,0
205828,0
205698,0
205702,0
206589,0
206494,0
206486,0
206613,0
206617,0
206333,0
206364,0
206477,0
206218,0
206342,0
206599,0
206632,0
206624,0
206221,0
206611,0
206362,0
206344,0
206353,0
206232,0
206181,0
206504,0
206602,0
206360,0
206215,0
206350,0
206480,0
206473,0
206498,0
206487,0
206481,0
206182,0
206610,0
206608,0
206347,0
206609,0
206227,0
206345,0
206211,0
206226,0
206551,0
206234,0
206354,0
206346,0
206466,0
206203,0
206657,0
206225,0
206472,0
206491,0
206600,0
206316,0
206500,0
206471,0
206209,0
206314,0
206446,0
206614,0
206199,0
208707,0
208687,0
208561,0
208549,0
208374,0
208559,0
208401,0
208348,0
208380,0
208385,0
208384,0
208396,0
208868,0
208850,0
208406,0
208828,0
208368,0
208547,0
208856,0
208874,0
208537,0
208641,0
208866,0
208712,0
208529,0
208706,0
208705,0
208694,0
208562,0
208518,0
208693,0
208722,1
208521,1
208882,0
208695,0
208560,0
208362,0
208405,0
208881,0
208710,0
208661,0
208420,0
208572,0
208699,0
208793,0
208573,0
208492,0
208394,0
208660,0
208885,0
208553,0
208523,0
208880,0
208386,0
208830,0
208917,0
208367,0
208714,0
208404,0
208402,0
208631,0
208875,0
208883,0
208543,0
208794,0
208491,0
208550,0
208851,0
208726,0
208663,0
208570,0
208778,0
208546,0
208697,0
208716,0
208540,0
208408,0
208849,0
208701,0
208807,0
208853,0
208393,0
208835,0
208842,0
208857,0
208680,0
208528,0
208391,0
208577,0
208855,0
208843,0
208392,0
208691,0
208865,0
208412,0
208962,0
208531,0
208877,0
208876,0
208565,0
208844,0
208556,0
206886,0
207134,0
206763,0
207157,0
206781,0
207009,0
206785,0
207006,0
207005,0
207163,0
207144,0
206749,0
207140,0
206773,0
207021,0
206802,0
206902,0
206780,0
207148,0
207004,0
206985,0
207135,0
207130,0
206766,0
206792,0
207025,0
206779,0
206916,0
207156,0
207023,0
206851,0
206905,0
206789,0
206978,0
206895,0
206878,0
206915,0
206914,0
207012,0
207018,0
206744,0
207165,0
207155,0
206880,0
206906,0
206797,0
206775,0
207139,0
206909,0
206889,0
206904,0
206898,0
206903,0
206888,0
206764,0
207000,0
207159,0
207028,0
207149,0
206900,0
207007,0
207017,0
207521,0
207504,0
207457,0
207415,0
207261,0
207523,0
207571,0
207524,0
207503,0
207282,0
207280,0
207520,0
207527,0
207574,0
207512,0
207433,0
207708,0
207584,0
207293,0
207436,0
207385,0
207698,0
207455,0
207442,0
207515,0
207435,0
207310,0
207530,0
207410,0
207570,0
207462,0
207446,0
207309,0
207299,1
207705,0
207678,0
207460,0
207458,0
207511,0
207681,0
207317,0
207689,0
207696,0
207443,0
207677,0
207737,0
207509,0
207679,0
207285,0
207694,0
207517,0
207558,0
207297,0
207451,0
207563,0
207291,0
207444,0
207283,0
207303,0
207450,0
207289,0
207301,0
208089,0
208055,0
208083,0
207858,0
208208,0
208244,0
207867,0
208104,0
207844,0
208222,0
207978,0
208082,0
207976,0
208229,0
208214,0
207865,0
208095,0
208099,0
208228,0
208241,0
207951,0
207986,0
208221,0
208236,0
207985,0
207973,0
207821,0
207859,0
207964,0
208240,0
208106,0
207981,0
207969,0
207958,0
207845,0
207950,0
207863,0
207820,0
208197,0
207822,0
207928,0
207836,0
208086,0
207933,0
207947,0
208077,0
208210,0
207832,0
208235,0
207945,0
208076,0
208223,0
207959,0
207837,0
207831,0
208247,0
207980,0
208239,0
208249,0
207854,0
208098,0
208215,0
208233,0
208103,1
208192,0
207826,1
207929,0
208090,0
208053,0
207846,1
209050,0
209042,0
209412,0
209044,0
209402,0
209190,0
209408,0
209248,0
209421,0
209250,0
209330,0
209069,0
209160,0
209452,0
209398,0
209199,0
209436,0
209380,0
209364,0
209457,0
209358,0
209179,0
209247,0
209393,0
209061,0
209340,0
209176,0
209387,0
209318,0
209191,0
209204,0
209181,0
209410,0
209184,0
209141,0
209369,0
209434,0
209378,0
209036,0
209046,0
209175,0
209178,0
209068,0
209357,0
209048,0
209383,0
209442,0
209446,1
209375,1
209174,0
209138,0
209389,0
209425,0
209057,0
209454,0
209449,0
209169,0
209164,0
209391,0
209331,0
209373,0
209029,0
209053,0
209192,0
209443,0
209183,0
209363,0
209381,0
209388,0
209185,0
209379,0
209712,0
210001,0
210137,0
209851,0
209859,0
210126,0
209732,0
210025,0
209677,0
210144,0
210146,0
210213,0
210022,0
209988,0
209830,0
209788,0
209716,0
209852,0
209688,0
210147,0
210048,0
209795,0
210179,0
209842,0
209832,0
209678,0
209822,0
209837,0
209812,0
209844,0
209706,0
209934,0
210155,0
210136,0
210009,0
210130,0
210023,0
210032,0
210120,0
210142,0
209997,0
210141,0
209813,0
209820,0
209717,0
209835,0
210040,0
209818,0
209702,0
210027,0
209821,0
209699,0
209689,0
210149,0
209695,0
209704,0
210038,0
209863,0
209846,0
210154,0
209682,0
209860,0
209710,0
209853,0
210029,0
209855,0
210018,0
210019,0
209690,0
209967,0
209858,0
210143,1
210122,0
209829,0
209787,0
209825,0
209998,0
209709,1
209701,0
210121,0
209993,0
209868,0
209643,0
209862,0
209707,0
209679,0
210013,0
209866,0
209965,0
210007,0
209838,0
209673,0
209720,0
209857,0
209727,0
209698,0
210153,0
211789,0
212052,0
211621,0
211793,0
211791,0
211773,0
211962,0
211642,0
211629,0
211638,0
211587,0
212043,0
211608,0
211648,0
212057,0
211976,0
211918,0
212044,0
211584,0
211619,0
211899,0
212049,0
211739,0
212061,0
211959,0
211769,0
211761,0
211971,0
211650,0
211612,0
211797,0
212054,0
211950,0
211955,0
211689,0
211781,0
211740,0
211611,0
211614,0
211788,0
211919,0
211904,0
211645,0
211905,0
211628,0
211784,0
212051,0
211586,0
211792,0
211897,0
211741,0
211633,0
211782,0
211623,0
210454,0
210270,0
210478,0
210308,0
210523,0
210296,0
210547,0
210291,0
210716,0
210468,0
210456,0
210460,0
210470,0
210457,0
210786,0
210777,0
210529,0
210776,0
210546,0
210484,0
210486,0
210461,0
210314,0
210759,1
210306,0
210294,0
210774,0
210793,0
210307,0
210266,0
210769,1
210477,1
210518,0
210778,0
210326,0
210710,0
210748,0
210503,0
210762,0
210305,0
210764,0
210555,0
210551,0
210430,0
210752,0
210482,0
210549,0
210509,0
210325,0
210545,0
210512,0
210493,0
210524,0
210317,0
210516,0
210517,0
210513,0
210757,0
210467,0
211409,0
211232,0
211100,0
211434,0
210929,0
211442,0
211423,0
211076,0
211425,0
211293,0
211087,0
211446,0
211413,0
211414,0
210907,0
211424,0
210914,0
211383,0
211431,0
211231,0
211437,0
211284,0
211135,0
211566,0
210924,0
211276,0
211271,0
211278,0
210921,0
210920,0
211126,0
210937,0
211410,0
210906,0
211077,0
211101,0
211429,0
211092,0
211292,0
211289,0
211412,0
211134,0
210901,0
211054,0
211418,0
210883,0
211088,0
211269,0
210903,0
211098,0
211107,0
211280,0
211456,0
210944,0
211084,0
211120,0
211426,0
211436,0
210928,0
211455,0
211445,0
211108,0
211093,0
212674,0
212214,0
212678,0
212544,0
212203,0
212350,0
212632,0
212543,0
212324,0
212534,0
212199,0
212677,0
212381,0
212362,0
212363,0
212531,0
212202,0
212361,0
212504,0
212667,1
212506,0
212356,0
212683,0
212681,0
212198,0
212321,0
212652,0
212505,0
212349,0
212670,0
212493,0
212684,0
212387,0
212515,0
212355,0
212496,0
212386,0
212211,0
212659,0
212322,0
212229,0
212184,0
212530,0
212689,0
212467,0
212369,0
212221,0
212368,0
212348,0
212494,0
212374,0
212373,0
212345,0
212208,0
212658,0
212216,0
212190,0
212516,0
212195,0
212672,0
212379,0
212671,0
212213,0
212233,0
212526,0
212232,0
212206,0
212538,0
212204,0
212226,0
212679,0
213350,0
213210,0
212825,1
212982,0
213211,1
213346,1
213022,0
212851,0
213205,0
213029,0
212973,0
213355,0
212835,0
212816,0
213164,0
213224,0
213010,0
213113,0
212983,0
213197,0
213031,0
212865,0
212991,0
213149,0
213347,0
213147,0
212857,0
213349,0
213024,0
213325,0
212955,0
212986,0
213225,0
213342,0
213196,0
212842,0
213212,0
213354,0
212977,0
213150,0
212997,0
212995,0
213218,0
212904,0
213238,0
213015,0
213356,0
212832,0
213106,0
213235,0
213368,0
213239,0
213204,0
213231,0
212824,0
213023,0
213240,0
213187,0
213352,0
213138,0
212960,0
212988,0
213364,0
213016,0
213025,0
212850,0
212992,0
213245,0
213109,0
213326,0
212994,0
213215,0
212937,0
213183,0
213331,0
213011,0
212981,0
213319,0
213359,0
213221,0
213228,0
212834,0
213137,0
213030,0
212854,0
212831,0
213034,0
213206,0
212830,0
212843,0
213019,0
212839,0
213162,0
213032,0
212971,0
212980,0
213144,0
213012,0
213007,0
213318,0
213185,0
213174,0
212953,0
213361,0
213324,0
213037,0
213462,0
213615,0
213577,0
213685,0
213758,0
213907,0
213919,0
213743,0
213505,0
213512,0
213477,0
213888,0
213896,0
213558,0
213535,0
213549,0
213745,0
213506,0
213784,0
213695,0
213895,0
213748,0
213579,0
213694,0
213482,0
213688,0
213677,0
213557,0
213923,0
213488,0
213746,0
213790,0
213681,0
213913,0
213780,0
213684,0
213921,0
213483,0
213912,0
213538,0
213863,0
213619,0
213542,0
213744,0
213591,0
213669,0
213861,0
213484,0
213544,0
213906,0
213753,0
213554,0
213687,0
213686,0
213691,0
213900,0
213893,0
213503,0
213562,0
213889,0
213536,0
213697,0
213553,0
213898,0
213543,0
213909,0
213675,0
213918,0
213673,0
213750,0
213618,0
213892,0
213678,0
213752,0
213551,0
213903,0
214491,0
214235,0
214213,0
214518,0
214202,0
214410,0
214492,0
214419,0
214084,0
214082,0
214504,0
214406,0
214505,0
214402,0
214516,0
214383,0
214495,0
214368,0
214072,0
214199,0
214074,0
214398,0
214413,0
214090,0
214214,0
214237,0
214393,0
214409,0
214407,0
214062,0
214426,1
214068,0
214354,0
214382,0
214226,0
214499,0
214501,0
214064,0
214233,0
214428,0
214416,0
214209,0
214078,0
214205,0
214420,0
214232,0
214408,0
214231,0
214206,0
214201,0
214394,0
214223,0
214425,0
214355,0
214517,0
214215,0
214511,0
214405,0
214063,0
214077,0
214632,0
214620,0
214929,0
214867,0
214819,0
215103,0
214658,0
214950,0
214665,0
214945,0
214823,0
214789,0
214804,0
214952,0
214866,0
214938,0
214807,0
214648,0
214661,0
214816,0
214943,0
215096,0
214793,0
214628,0
215110,0
214647,0
214646,0
214630,0
214927,0
215074,0
214733,0
214774,0
214933,0
214788,0
215067,0
215084,0
214827,0
214659,0
215091,0
214657,0
214795,0
215065,0
214801,0
214662,0
214800,0
214779,0
215087,0
214790,0
214785,0
214961,0
215081,0
214600,0
214818,1
214624,0
214815,0
214921,0
214781,0
214734,0
214634,0
214622,0
214652,0
215082,0
214940,0
214776,0
214794,0
214641,0
215119,0
214928,0
214941,0
214645,0
214642,0
214732,0
214638,0
215398,1
215402,0
215251,0
215236,0
215246,0
215431,0
215573,0
215727,0
215396,0
215555,0
215700,0
215369,0
215731,0
215753,0
215563,0
215205,0
215567,0
215561,0
215586,0
215677,0
215745,0
215558,0
215556,0
215417,0
215249,0
215560,0
215706,0
215265,0
215399,0
215716,0
215239,0
215549,0
215423,0
215270,0
215240,0
215719,0
215578,0
215742,0
215711,0
215724,0
215229,0
215715,0
215554,0
215735,0
215587,0
215564,0
215415,0
215621,0
215579,0
215422,0
215261,0
215707,0
215411,0
215426,0
215709,0
215569,0
215370,0
215717,0
215822,0
215392,0
215541,0
215256,0
215732,0
215241,0
216246,0
215941,0
216276,0
216111,0
216227,0
216095,0
216467,0
216139,0
216457,0
216072,0
216107,0
216077,0
216198,0
216410,0
215929,0
216241,0
216223,0
216476,0
215936,0
215955,0
215923,0
216406,0
215926,0
216425,0
216465,0
216251,0
216126,0
215935,0
216108,1
216086,1
216430,1
216405,1
215933,1
216411,0
216426,0
215940,0
216267,0
216437,0
216093,0
216113,0
216475,0
216247,0
216407,0
216442,0
216240,0
216418,0
215970,0
215925,0
216431,0
216252,0
216122,0
216466,0
215949,0
216468,0
216445,0
216378,0
216279,0
216285,0
215914,0
216264,0
216415,0
216401,0
216435,0
216449,0
216268,0
216454,0
216394,0
216455,0
215950,0
215954,0
216231,0
215965,0
216239,0
216421,0
216423,0
215953,0
216318,0
216114,0
216232,0
216132,0
216439,0
216127,0
216266,0
216100,0
216121,0
216443,0
216205,0
216386,0
216119,0
216379,0
216450,0
216099,0
216432,0
216243,0
216273,0
216089,0
216049,0
216092,0
216480,0
216261,0
216225,0
215947,0
215963,0
216286,0
216263,0
216765,0
216620,0
216749,0
216735,0
216605,0
216771,0
216607,0
216827,0
216754,0
216890,0
216739,0
216704,0
216636,0
216627,0
216624,0
216885,0
216843,0
216644,0
216764,0
216879,0
216763,0
217018,0
216617,0
216866,0
216724,1
216871,1
216609,1
217026,0
216852,0
216610,0
216751,0
216859,0
216878,0
217020,0
216759,0
217002,0
216733,0
216876,0
217005,0
216745,0
216863,0
216748,0
217030,0
216862,0
216615,0
216740,0
216758,0
216857,0
216766,0
217039,0
216630,0
216736,0
216883,0
216611,0
216726,0
216616,0
217014,0
217009,0
217037,0
216856,0
216722,0
217040,0
216867,0
217021,0
217017,0
216757,0
217025,0
216625,0
217434,0
217173,0
217300,0
217461,0
217186,0
217564,0
217585,0
217598,0
217432,0
217160,0
217287,0
217563,0
217162,0
217428,0
217286,0
217419,0
217311,0
217558,0
217274,0
217446,0
217595,0
217414,0
217594,0
217451,1
217193,0
217425,0
217171,0
217541,0
217583,0
217174,0
217584,0
217175,0
217429,0
217570,0
217424,0
217302,0
217460,0
217421,0
217313,0
217574,0
217295,0
217312,0
217292,0
217547,0
217169,0
217192,0
217437,0
217463,0
217596,0
217280,0
217136,0
217545,0
217569,0
217299,0
217138,0
217301,0
217573,0
217290,0
217183,0
217320,0
217137,0
217629,0
217453,0
217600,0
217293,0
217576,0
217758,0
218026,0
217754,0
218120,0
218243,0
217739,0
218014,0
217775,0
217891,0
217724,0
217892,0
217753,0
217922,0
218168,0
218220,0
217761,0
218052,0
217883,0
218078,1
218089,0
217767,1
217772,0
217895,0
218093,0
218174,0
217889,0
217699,0
217744,0
218116,0
218235,0
217756,0
218008,0
218224,0
218244,0
218118,0
217887,0
218231,0
218088,0
217755,0
218166,0
217774,0
218077,0
217919,0
218087,0
218278,0
218025,0
217777,0
218109,0
217732,0
217700,0
218171,0
218167,0
218177,0
217885,0
217763,0
218094,0
218090,0
218041,0
218085,0
218170,0
218082,0
217764,0
217742,0
218540,0
218824,0
218550,0
218679,0
218843,0
218382,0
218686,0
218553,0
218710,0
218389,0
218391,0
218523,0
218707,0
218367,0
218811,0
218658,0
218799,0
218827,0
218674,0
218834,0
218414,0
218534,0
218528,0
218548,0
218505,0
218685,0
218541,0
218571,0
218573,0
218393,0
218387,0
218718,0
218503,1
218840,1
218709,0
218546,0
218397,0
218708,0
218725,0
218693,0
218506,0
218704,0
218543,0
218706,0
218419,0
218813,0
218858,0
218830,0
218383,0
218539,0
218845,0
218829,0
218655,0
218721,0
218703,0
218498,0
218559,0
218683,0
218716,0
218420,0
218542,0
218363,0
218398,0
218538,0
219366,0
219171,0
219509,0
219373,0
219041,0
219036,0
219198,0
219483,0
219326,0
219512,0
219357,0
219002,0
219549,0
219025,0
219486,0
219334,0
219298,0
219344,0
218973,0
219016,0
219430,0
219030,0
219157,0
219189,0
219204,0
219149,0
219382,0
219304,0
219337,0
219425,0
219426,0
219319,0
219180,0
219359,0
219013,0
218996,0
219423,0
219301,0
218998,0
219327,0
219203,0
219314,0
219489,0
219350,0
219520,0
219174,0
219159,0
219145,0
219136,0
219506,0
219505,0
219313,0
219362,1
219320,0
219184,0
219014,0
219307,0
219427,0
219011,0
219122,0
219508,0
219009,0
219491,0
219375,0
219160,0
219168,0
219490,0
219187,0
219182,0
219481,0
219197,0
219167,0
219008,0
219043,0
219181,0
219191,0
219200,0
219162,0
219270,0
219315,0
219196,0
219358,0
219190,0
219514,0
219329,0
219345,0
219000,0
219363,0
219142,0
218971,0
219309,0
219914,0
219951,0
220058,0
220081,0
219798,0
220101,0
219800,0
220132,0
220085,0
219600,0
219767,0
219775,0
219982,0
219668,0
219674,0
219805,0
219655,0
219789,0
219801,0
219957,0
219644,0
220084,0
220095,1
219648,0
219784,0
219633,0
220122,0
219676,0
220104,0
219958,0
219667,0
219928,0
219769,0
219795,0
219934,0
219942,0
219826,0
219940,0
219950,0
220093,0
219738,0
219647,0
220105,0
219790,0
219949,0
219614,0
219636,0
219936,0
220120,0
220116,0
220127,0
220099,0
219659,0
219797,0
220083,0
219663,0
219833,0
219815,0
220060,0
219782,0
220126,0
219779,0
219961,0
219968,0
219820,0
219678,0
220255,0
220271,0
220655,0
220561,0
220545,0
220367,0
220433,0
220669,0
220548,0
220400,0
220528,0
220402,0
220226,0
220417,0
220482,0
220426,0
220387,0
220269,0
220435,0
220252,0
220438,0
220546,0
220366,0
220423,0
220538,0
220549,0
220268,0
220671,0
220572,0
220421,0
220709,0
220337,0
220281,0
220566,0
220718,0
220416,0
220712,0
220262,0
220713,0
220407,0
220434,0
220253,0
220264,0
220436,0
220406,0
220250,0
220662,0
220532,0
220685,0
220287,0
220714,0
220427,0
220668,0
220534,0
220672,0
220413,0
220676,0
220706,0
220424,0
220418,0
220224,0
220227,0
220679,0
220693,0
220286,0
220697,0
220670,0
220544,0
220838,0
221156,0
221127,0
221012,0
221089,0
221274,0
220996,0
220999,0
220975,0
221125,0
220984,0
220947,0
220843,0
221011,0
221145,0
221119,0
221280,0
221142,0
220824,0
221013,0
221252,0
221141,0
221144,0
220868,1
220916,0
220875,0
221255,0
221014,1
220986,0
221267,0
221016,0
220869,0
221133,0
220968,0
221293,0
221000,0
221300,0
221003,0
220979,0
221301,0
221007,0
220840,0
220976,0
220830,0
221020,0
221164,0
221136,0
221130,0
221253,0
221288,0
221002,0
221278,0
220952,0
221165,0
220978,0
220859,0
220806,0
221024,0
221140,0
221257,0
220856,0
220842,0
221010,0
220988,0
220993,0
221261,0
221291,0
221286,0
221126,0
220850,0
221849,0
221470,0
221833,0
221888,0
221549,0
221864,0
221751,0
221742,0
221730,0
221431,0
221713,0
221501,0
221891,0
221693,0
221869,0
221894,0
221844,0
221451,0
221443,0
221449,0
221857,0
221848,0
221584,0
221762,0
221441,0
221446,0
221900,0
221855,0
221570,0
221722,0
221469,0
221483,0
221719,0
221899,0
221895,0
221412,0
221750,0
221550,0
221582,0
221468,0
221464,0
221716,0
221749,0
221571,0
221484,0
221748,0
221737,0
221754,0
221545,0
221870,0
221846,0
221747,0
221714,0
221580,0
221445,0
221893,0
221439,0
221551,0
221994,0
222171,0
222552,0
222199,0
222153,0
222430,0
222426,0
222421,0
222217,0
222072,0
222198,0
222440,0
222059,0
222227,0
222414,0
222532,0
222044,0
222221,1
222565,0
222394,0
222439,0
222067,0
222547,0
222005,0
222046,0
222545,1
222004,0
222184,0
222038,0
222402,0
222549,0
222177,0
221986,0
222362,0
222047,0
222063,0
222483,0
221985,0
222391,0
221983,0
222524,0
222522,0
222413,0
222057,0
222367,0
222212,0
222068,0
222527,0
222195,0
222511,0
222432,0
222530,0
222022,0
222385,0
222054,0
222050,0
222231,0
222339,0
222025,0
222196,0
222226,0
222418,0
222500,0
222200,0
222438,0
222526,0
222358,0
222336,0
222378,0
222035,0
222174,0
222538,0
222060,0
222071,0
222055,0
222521,0
222218,0
222010,0
222404,0
222051,0
222176,0
222181,0
222058,0
222266,0
222026,0
222859,0
222778,0
223001,0
222823,0
222854,0
222828,0
223008,0
222829,0
222762,1
222982,0
222753,0
222990,0
222702,0
222771,0
223010,0
222747,0
222768,0
223165,0
222985,0
222806,0
222839,0
222996,0
222967,0
222765,0
223000,0
223021,0
222698,0
222739,0
223150,0
223138,0
222728,0
222760,0
222685,0
223174,0
222761,0
222827,0
222699,0
223151,0
223015,0
223178,0
222735,0
223132,0
222734,0
222844,0
223144,0
222992,0
223168,0
222701,0
222777,0
223025,0
222719,0
222838,0
222863,0
222951,0
222767,0
223133,0
223148,0
223154,0
222981,0
222758,0
222845,0
222862,0
222820,0
222835,0
222824,0
222764,0
223278,0
223625,0
223279,0
223774,0
223305,0
223285,0
223863,0
223675,0
223827,0
223578,0
223463,0
223328,0
223411,0
223453,0
223606,0
223337,0
223806,0
223639,0
223297,0
223644,0
223438,0
223815,0
223819,0
223777,0
223430,0
223631,0
223649,0
223794,0
223640,0
223434,0
223611,0
223759,0
223574,0
223747,0
223301,0
223826,0
223307,0
223479,0
223313,0
223672,0
223617,0
223323,0
223492,0
223803,0
223324,0
223334,0
223292,0
223792,0
223326,0
223493,0
223798,0
223654,0
223427,0
223645,0
223775,0
223786,0
223417,0
223627,0
223660,0
223290,0
223321,0
223448,0
223316,0
223642,0
223329,0
223814,0
223582,0
223460,0
223632,0
223756,0
223607,0
223648,0
223442,0
223319,1
223455,1
223829,0
223439,0
223414,0
223488,0
223809,0
223778,0
223779,0
223550,0
223483,0
223666,0
224244,0
224410,0
224273,0
224408,0
224282,0
224145,0
224131,0
224119,0
224449,0
224428,0
224280,0
224442,0
223985,0
224265,0
223964,0
224158,0
223990,0
224135,0
224166,0
224312,0
224417,0
224122,0
224430,0
224434,0
224133,0
224124,0
224144,0
223967,0
223977,0
223973,0
223987,0
224415,0
223971,0
223925,0
224310,0
224432,0
224412,0
224277,0
224092,0
224424,0
223981,0
224142,0
224298,0
223979,0
223966,0
224132,0
223996,0
224170,0
224309,0
223975,0
224416,0
224242,0
224240,0
224450,0
224281,0
223994,0
224283,0
224437,0
224268,0
223999,0
224288,0
224269,0
223954,0
224420,0
223974,0
224443,0
223956,0
224161,0
224123,0
224319,0
223957,0
